group,elements
4602,6819,d84dea440da897ad5093bae129130e0b8537e51b
4603,6844,9e8d33478cb0d317f57c1025e200354af67f992c
4604,6840,7e062514a50e6d27273f9fde122a3882447e2b40
4605,6851,92d9984d74b5da38df9b80515bfb75070ee01814
4606,6849,f8966fc99eb95ebcac75dbe642b6580865996a6f,a89ad9ba201247f4f7085654ae7830de892c8aa8,d2ee5300404225b652389bedb98b0bcaf0480745,1b07bb76e9cc63d742348d91ba208fb33003c4da,8c299359bfc1af3ae960bfa2a4f6eb1d382ffb69
4607,6847,84ae30e62e820e5dd7476412766a6339354f18c4,fdd6451895205916a34263a716f2471b10d5c5d7
4608,6856,e0c97a2b21506ecb849ffb8684ed05f0203ee65e
4609,6858,8d163ace299d2a13aa702ebaa4b983480eb19a87
4610,6862,5016d5ae79585c7669a37bfbfe358a3c26bfacf7
4611,6861,6497c30b1dfd0693564734d5550bf309a0cd254c
4612,6860,e72a9d5faf608150eed6f0b9a6362ce4da8bcec5
4613,6863,49ca4d95044eb64f813dcc910e9b6a7ed0c7b3eb
4614,6864,0e124f169464eed3b2568755af017f31d14ec766
4615,6866,12be769a138f386341321c3d90f02e82a0d46ca0
4616,6871,260e73d09cc83bcca1394c43a50d082bb6f1faf2
4617,6867,3d3d3bf33fd8c142b5d3b7e50faa4bdc2e79752b
4618,6872,fa09b24900b91533d2ac1d915ba9a056c2b35248
4619,6873,eb38719c1d3d6adf0068d2a7cf8f18841cba3a04
4620,6869,913885d47fa2e5c1226ba2beca7f2ac69a178305,c484e059f64228637298e5dca69dd4e79ab33962,789b68f54b7490ac49132c1dc6591661401e5b0c
4621,6875,9fa40057c81b27ffecc693c8a37c16f575f14555
4622,6878,da696d5c9deb00169c054b24f216991ead32ed60
4623,6876,fef90b37bfe0232bf79caa5da1c29e680eb818ee
4624,6882,b32ffe376564f6b56b5c7afc9c0f4f2d07d81b5b
4625,6881,5710c214cc7796fbf57785b418394c52a8af1990
4626,6885,fdb2ae8eba75c0b99387505c7f19223334234f9b,2237f3d0e3b31ee37ac0edadce2626fe3665354b
4627,6886,df4e2c97367229d7093b62517c80e54ba81a64a7,3989beb1834789e3f94d2e83f0eb18bd0e739b99
4628,6888,73015062e015ff47cbef9f38f2d519211ecce6aa
4629,6887,d40260156cc1389e184945b089b2623ee0d48b09
4630,6893,bc746c7afeab29ea9a43992ce1607f0c73b0b300
4631,6884,b4009f4e1ca5c11ee9de5b3f4af7a4d4775b6ab5
4632,6892,306b61471dee561411b17942a71f16d3bb622d70
4633,6890,f860f69ace565a314177329db8d96920f6591ef2
4634,6895,a080b3cf2c5949d007493406373905f45dbeb030,925c7b906e2b36b2fb41ff131bf604adf7b3abc4
4635,6899,b032784fc5cded61c748d43df51f9997ecc53092
4636,6901,a0121987957095b4a6404e888edea9ceaaa9f8c5
4637,6898,ea6a64b03389e9bfb5835257df1020455068f82b
4638,6903,3a4415884ce7c25edb6744c124e51c1da02aa1a7
4639,6905,2df3e401212f76f4c8782b3817cdf0ffc46b003b
4640,6907,9b026382c9097436a96f48135e8308ff8ca6b0ab,71a7b7712a63a4e800d347dde83914e9ef929605
4641,6909,0f18c69e3d5c6320c6f072fd866b1e3880f258f6
4642,6913,bc0659bc7b821d4a9d0f88a9da6cc37511479eb8
4643,6915,5a3cf9228c26c3c8e6259dcfca9be8dec18b8f6f
4644,6911,ae7b27385926d7088df918080e3d3060749c513d,2e26844f803529cc2facf5dc5a555d7cf7709250
4645,6919,8f5fbd09a7ce8b7baadaf5973df9e0a97e2f49eb
4646,6917,9f17fb6708c4ded5bc49fba23f358ef485a97d11
4647,6922,4be638f508ab3f6f7846d02f5727072268fb0362
4648,6924,6a745a576c47dc527248e8293d2d359937f1d389
4649,6894,1e15bf9f7e638f73716ae44c64b86da4465e7ee6,017edc7fe25bd0e415dc5e36d3fa29ff0a87e9ce,836ea45668f534885d5fd2af78e33b5397c63e2a,ed7c78d6d9706d8a651063f4d09e2436eb72ec5b,cea9f16216df76e2d0e69e6df825316e3886b510,a3c9adf9258d5041f946d127514b109541337cea,ce25f0f18af8a5c4d11a00e7ba6d45afd73c2670,5afab84d31b618f32e7fc43f0dcc3c0e62a93d3f,20caf8ac2e4b345e33bac828d45652fb95190f2f,ed1b868e9d9dae8b2166f4f97abe36d2454bc757,285bb86561039f542da1b41af024bdf997a6fad6
4650,6713,ec6c580774df615c7d789bc98e14ffdd03484f47,eb5eb5cf74f986cb9976a0a845fb12667884d2ff,b3a89999dec210f6f67735e6072f92783a4d919e,3e3b4aa22fad2e7e7e8e822788d3bf951f3f5327,5a61cd85abfaaf72efa54a5a434aa095506e0646,204acfb17221358b0e33b888d65983f48ffd54d2,80bb3310e45f0e2edc6f38cf649d56617ab883b2,24c0ec86644b8bc9c2a0345b2f7eff7d73b9e148,eeb20ca2f38c48f7e848d401751d4206dde52c2d,06ec2c22f6a1f77df67a8522e3a9314eb0ab3870,32fa32568cbb171a844855342cbec274eb1afe60,7d7874d911c68f3819b71f191a23f7e07a62ff48,6d9f59a3353ed1ff183ab43d49eb792d2c3a2dfc,1efb177da22e100da8a46e9fc9cd2273190ebd8f,50db8023aff98e11c1e8748bb8d25b12e1a8f010,7dae46359df8996e1bd2e3e8c107de549c6f0647,2634f48f109c1dec34610df3f2176cc30a3ecd97,825f187c28e42ed43d2a6de7f1dfaddc55689a7e,77c33b8f3f237945bce95549339f3ad3a5bb3ea8
4651,6925,79db7eca38a27a33265f40670163ddf982611e95,f73ab6d13b3300ccbcc7b74807ed065e54b75766
4652,6928,ab7ede65f7e5808f1f6922990d27ee7a18d577e4
4653,6933,459d4f6becfdc3d192a5b42af1536eeef8936432
4654,6934,cbd05ca6da4841d86165886f515d281aed8b554d
4655,6931,061d2dcea6a3fa3701299e9b049cb4387a67991b,bb236d5e288e4c8a23358fdb143bfb6df708bc89,7717a7bf6eb66af87852005e6303a9ddd9b75340
4656,6930,7c6066043817876f6c1706ef6447c89d8ccac1ee
4657,6936,bf0b71d5d8e6ae290c4ea37426f3ca778e7c73b6,e46e008bab40acddad747ca349146068e114db45
4658,6939,377c2679a0ac8d465a303d49959711ca54794d16,9b2d0ed6b36a8f11a91aee734e346ef6eaf2878f
4659,6940,2506dc878ad422c27cc3f2522f1d5240c8bb8baa
4660,6943,f6e6937454830890a5cb65c2825e188e608f7448
4661,6937,9cdfb542d1640876433661756e1d0383706dfca0
4662,6920,6227854467dc5225465c4f8ac9928a005c95ce75,6c57f80af171ee88d0ba52f38ace5d4ba8421030,bdbe720b7a0f2fcbbb2a881864f8cae9fc7a9e44,8a4237d4c75a51bd409ea6993e34bdecdb101316,886b0247ed9bf22fc745fc4e9e772fa24127f8bc,0e4e92dda2b3b064b0db002515a6716caf13874c,41861c05ec6f41e0ab90d3057ab7711741c90f66,c589266465301bdbe561243bc63fc27a1f6f0ab6
4663,6946,7bdf091ec50d3b58d29dee95e59a9a305bd5bfe2
4664,6945,fa32d13e673d570546eec5c3c6c38d01f6127de4
4665,6947,9d03466ee4a51352358160e07c7a192ae84d81ca
4666,6948,20474c0b606059c74ae53852a5efde0cc4f66920
4667,6950,46282284dad1927fb2528a7f7c26d68a59ab0710
4668,6951,60d78de801724f55b236bb3ba1429b53c4ebcf2f
4669,6955,eaf587fefcf737895c074d3249f689ff35e73c56
4670,6956,0dea19d745ca3c4367734073dd2a78f0ee89de66
4671,6954,1de388162b790d91426b007acf6c6f2ca1b19923,b27e92968df3057a89d5a1c07c1ecf79753fc8a6
4672,6958,39a664079cfc201564f97efb2f13e79bb94ee996,8b09e06df36491fa9cc225d4c697bd346d63b8ff,8d1bd94ef957993415ab8ee974ac8b2f1579d854,6c26a4a2d55090d23302b782a854e7364ce10369
4673,6959,c99055a32c8288f4c8eb80b5eb778dbc80beb04f
4674,6960,5f9bd561e4ed8649f75aa995fda1cd0ccf70ddd0
4675,6961,97b860edffc91807b20c694c8f9c5077980579c5
4676,6966,1d3bd57d6d4238cbdea5b5f9abd2851ed9f6da7c
4677,6970,73bd038995a531b45e8cfe0e99c2a1ced5a88215
4678,6969,49d8b646de3c49aee64e635c91b51140e670a262
4679,6971,1d1e588a2492d5c850d2364328c699c88310693f
4680,6965,6e14060094194faa8aba5cf374cee4ecaf3c771c
4681,6972,ee636be5dd72bbc47e5d29488d78a49357714851,235af51035325144f4008d6668e04b9b98c07d04
4682,6976,0992a0b8442ce190679497cff0ec560df4456f8f,af81174705bc3042746c014e0b1446f3ff268e05,46b83329a810684eb8f3961381a4ed13c2c64f9f,ab35953f114e3c37ef10d88dc49d9a690fa91c0c,b4b7906dde710ab2966e135952b9fa25854342f1
4683,6977,5ca7c224ec8f9bee50b18a98238c776d42c93596
4684,6978,6df949e4c15a69557c71382e1dee3ec1343e0163,802089f89cdfc9c75e5396aa46632ceec2c68479,c645065a1f7e97398650823758e1de8a57f368b9
4685,6979,168fea681b62e20aba115fe29550ebc36993bc76
4686,6982,efa523b933445b2eaf9176143889ff7f3cfcc276
4687,6983,4f8964405454ec5654de4546c1f274716041915e
4688,6963,a2fc9034fef36bc352a6ca522f1124afa2d089db,9b253dffe70ac2a6172f20ec709739319b8e291c,b09b4ac21ab092900cb49614acc23cf9482b0c25,2e41a5045b9f09fa6b902dfba57a32d212109d1c,fd4f87766a97fce154daca386c708906b2c2d4da,94730d843376553875fedaeb7842fda2b1dae7a1,f37b8f1aef76b90c51cda2ba687a4e2f7183c607
4689,6985,416f247ed39dc6bed035bd701c4cd4b972def084,7fb897e0ff3487422d02c396a85eaba984ef2727
4690,6981,26025192fb4dac8e49137eb39dd087c41d83bc1b
4691,6989,6d420363e3ee725f979726331a833a6260954286
4692,6991,ded1352b7aca0a84cdbc38263a26397e9fd83913
4693,6990,4650f28e0ccf2cb4f085126304c3b907c711392e,4ac8307cae67833523d7d44dda0d75fd1a182e0c,6f1a675337d16f693cb117b07dd97026520b33e1
4694,6992,c9ea18fea2a4deed98c5bbedcfbc1bbc777b29ef
4695,6993,25e19c9ca40bb2b2930c9981adc53718b94c43e8
4696,6994,f1d3d493ac4f2404c45aeddce7b1b7f4a310a24f,985df415bf02d660db3fa452d98f8c861b7cad70,bf1d67405f7337be0a33d09402966a0aa47250f5,fb88dd6509f4ad78a06e11669af35cf00de1dbaa,b5464b986eb122c76f4a998e7c9bc23d337ccfb9,97a3527141eaeabf62277fcf358d6ae904cfb858,91e1ab5c1f7792a598bd332bfd4f38ecb2bf06db,c63fcb821cb9c9406316732859d831764bf83196,147c9c914977280294975a9e61fa86b954135dcd,5454d506d8a1c9cc7f894c40bfb00b24225d7d17,0d00e55ea533987f7795f007d64d858dfdad3916
4697,7000,e5170cb4f6ab8ec5bdae7fe224637a772be3bc45,5680cabd53047bad79d49fd09ba9d1ef10c03c02
4698,6995,22a084fa469b7deabca65255803092ff02806aaa
4699,6999,dd857fe38777097c8b2b53b4e702f07c51b069cc,71029cda0761ccb0f16789165b29801672d287e3
4700,6996,697643acbcda59a92a4e0652bfd2d7da8a4ab12b
4701,7002,30375681467bfc2e0464002f59f5da73e6159de0
4702,7001,38ebbe4534e1a986dda05fba94b2a7667b5763eb,7483d6248bdb935a39896ad8eb0c94bd6bd02a64
4703,7003,d0b1c6f50f865fcc440191cf0303a91589a082f2
4704,7006,7090044c33bbb8a64fb22b32d8cf6dbfc7df4dca
4705,7004,3a9bea339b8a613f5eecd338866ae1545ad60d20
4706,7007,7bfb892f739896196f976fbacce3ef1d844dc45c
4707,7009,717efd281ef2a9a549a327121b9c978802680b1f
4708,7010,0c492e19b8f84feb9fc152fb6116d0ce58dd486e
4709,7014,33af84b0bc3729e8294d64c7118602e792dc7a37
4710,7018,45103d9f4c5e044fde900c76a1bfa789f44141ec
4711,7013,af991c46b4ebbd06fde7b698307f123df7b8599b,da162d9f400e8875a324d589175a579b3a0eda9b
4712,7011,c54acba47e0c11de20e2bafdd9afdefafd557ec5,8c3077d863c4e85d07ac516de1a238e660d56ee7,c877a6c60f91d910aba317b773792065528af4f7,78497e2e7a4c73e20422c5f58d4bf0e853de184c,3c40d3eeafc78852748e14e294e6ce8b8ebfd231
4713,7019,87f2921d3707c9461234677a195e62305be631ff
4714,7021,41c0ba7621170182d8b08bccea54a4e1a2a90f20
4715,7024,71eeed4e14e0c8c49dd04571dfb5c421336c1559
4716,7017,09746949d520868c3b684325dd767aa516d19c4a,2905c69a1ec7fc26ef214d3d0fc1a9ef62bb3f7f,99598e28bf07b3974b2d65f715f9e623e04c582a
4717,7025,d537cafcdf13963e701a3df5d357f17378f82a68
4718,7027,0fd45d4eeb2d4974f09aada12044aa330c505573
4719,6998,c4da6df699521daaa047ae290c69788bc1887662,9e5d802a4954cad42f12cefa98294e85059b4904,1a901e7b417e9694b4d9f0c6ae364a8b6409977d
4720,7026,346a8beba254e005789fb83b86f972604df87a54,dbfd79c11fb54ca0881debff75276ee4ad72f4d9,b07efdaf84e09de5f4bc4afd1ca8c99a681159d1
4721,7030,d47f2c0b1ccc6d0efa088f1d89ca732af0229008
4722,7023,72454ed7864ac0cade3a02287bc1e5eda4ac48fe,4dc7ce126c6cbf20df4ba9564c8328bed7d068f4
4723,7032,fc5b2fc4127c41aa9fb1d646dd60f658c413d0fd
4724,7034,3adf756846f6080e19283360cb6a9202b1fc2cf3
4725,7041,3c13e75e1be61a350788c65c222f54ab5c6868a2
4726,7039,b37d140c9459bac6fbfba44abd84ddd8a43ea56e
4727,7037,a820097a7f708a4ae086a02ededbaa9e695e4981,ca96a97eda51ee27aa327968d40e839a73bbfd9e,f271d38055be50da5c0ce10b43b33cd2faed8538,f62c888f7ac7b84113b01c5c9f141dc150b96ae3
4728,7036,c9c03df3d8d17731c66dea83669dbf6382bd7bbb,bfdae7ad1eb9d265c2a166101afb319c6845e2c8,17a291bb8dd92d9d75fb7a344664acb34afa0dfb,b45ce1561c821863fcb4c6f24ed3f3bf1b0d2f27
4729,7042,c329d57f62a480d9b66e0bcc5c110b286d676c3b,e7946096fad7599a28763be2d02e6ab6aa67089b,35148ea4398880e16e2a3a9dfd1701bf11291968,88a4590d023e98be42538ca9efe62d75afa33e6c,a386340147b1b7ff99eb18bb186c4d338a7a6fb9,19723a6be3752ea481db53eacd8d32724648b991,56b40cf403a0f503980b017fb3b144ddf6794b8b,ebb135f0ff47aac947a7a6b1ca364750dc87d7f3,52a5f191d94f77a163179696ef9452368a29477f,197cf72e7ec157dbdf220eb0c67aebad2fbb66ce,f4f2a239347c230361120b16663b9a2755adc666,4dfdadc52e291d2d124fdd27d5be962cde490407
4730,7028,343a85fbe1867c5e1045cab9c8037d102b0d5618
4731,7044,4c56afcd420d952ea8d87398cb26e9ba96c84528,58bb6204ee5878aa762708ac111031789663a331
4732,7047,df8677ea45e5d609d7e4d1a41dd0d530a5a630c9
4733,7049,873d1d75a7aa5932f27b1f7358c6c8cbe6744aa9
4734,7046,937468fc4858715372a2ed2769fbde96bb566b10
4735,7050,40f12715c5cc166e02afbcd6953978a91f76957b
4736,7054,1584e698f510cc4dda2b9be799b766fdb1e22b22
4737,7066,2f050a0bba9806f269ba4a16f1d722001e656bcc
4738,7065,52280ebfd87ec9d3c30835b96b938f3b63963a95
4739,7063,a4caa36da74cf3bca02498a0e7d071c5159ffe78
4740,7064,884c438a112318cab6eba527279e0a711f281cb4
4741,7061,c8603c69aa08469284f12a9b3770801b05f50370,53ec6acb01d651f5c53b32e96af573825c963a54,5d8a6fd3b814bcd2e3630874bf7ea7ae8e694196
4742,7055,7acba2e452b2d0ea713c38662347ad1aa2a05207,a0760baf73a63bdbb4a37f0e04f43d46bdd5e8a4
4743,7059,c1f45011130e5dd0aed2de4a5badc0cf8f952a41,7b9a47631f05f566545b6cc34dd26db1b5f7aaa2
4744,7067,11309971ac326c235e4845c3e70789a72cfe1854
4745,7035,aaaa2198f7eafc0ccbbeb3fe7a86c602d98f5cc6,5a3c33cc1d6adbacf48aa54a3c66d4fa63458e71
4746,7058,83739047ce13220df89f12f0ff3dd5b0d8e51b37,86d1a10acb730b56e67f8eb39791c052a22dcd7d
4747,7071,686fab93be7c3dafb78dabcd3f728baeb08e27a3
4748,7069,0e5da333f13265f8b46e697a4f096ecbcb6b6940
4749,7077,e1573c375290fbd216aabb33a261af15451686de
4750,7080,1b5e220a1886a4e5c20d1e372c20eb27d8702f98
4751,7083,78d5113ff94346f616c0929a22d144f98ade4548
4752,7085,968c1d8fe1a8f6ea15e81036fb012acf4378e3e5
4753,7087,9d149e4c2d7428ba46336c7bf5cdbf4c4768ce16
4754,7089,f5e4ac8a088f0cf1aea3f476cb98ab5d75b72994
4755,7091,50dfb45abf08185edd3f133ed5d6471682dc7f26
4756,7088,3b5e6e25981bd6c2e7b9cd256aadb742e4655026,a280b892c15f3f6a839c440e4e8f48bbc34dd6c7
4757,7078,ebb12dce2aefa925ea8f5eccfda6669d8dcd5687
4758,7096,3269d8c2090a06156dc284fa14937043d49721d9
4759,7100,9f35a133f74f783d33d95c7cf746f81e5b6dd89a
4760,7098,c6586bbb12c47fd2ed5934159741fc8df6e9b298
4761,7051,d7d0a5c980911d551659a9c9bec124c4d391475f,65703d2c8aed240ab1603daaf70c9b68b460265a,5c3574fcaae0cbd9b9a490d0c703086bd112b301,9d7d73e3028569e155673c98cc155c2ac586fee9
4762,7104,af774723a6018cf18341edbc7b804698c9e39827
4763,7095,bb93433cf5213e4a16e6e8826f00d3971164d808,133e7bfc0ef0ecbae15ede942b03542abd67c084,0d9da65ae8304e377d7df7313b25e288edbc1988,af5e1615ec8fb8a66cd52f5e5598ff0e5b750738
4764,7105,7c84ee6906e1d727c79e444b25129b2f7942bd75
4765,7108,d091fbf11de0ae040f6dda15502e03fb7426920c
4766,7056,955b14ad21983494fc7710fd5e41b045d610f024,9462716debb3dede11b237340d9e6c6fb6c168eb,cbee0faa825781a0fc3c91e6ba70a90cdf76cb5f,75cc5a9da3abd64f23476aee7318ea5f22a427ff,612e7b2a2c0677e185ba40111bfa030c28e23049,e6009dfd2f2d0fedc92f7cf3910d77f3f618dbf8
4767,7109,ca63694a83076396f8bced8147ab0c1cf24b4285
4768,7106,501fe1d67fbe42f50c61517f683c84a53a364360
4769,7112,2e0d6386326f624f495b7929a826932b15bcc72a
4770,7113,9bc5de26c35629161641e0f36bd30fc47a5628d8
4771,7102,2b32eff69c125f98ae5a1f8b56a6fa8eba0ded2c,ba4c021f8207662e72df7293bcdb326603d8755d
4772,7119,cf728dbb7761ea72a20873a97e7afd3217f80205
4773,7120,d381d396d4457f3048e83d1c806c229c455241f0
4774,7121,c7ecb84d729bd8332e08108fd77c34bf841e6b4b,6424e28bbf15b966d7dd73b0a9488964231dcca3,34c4eae9c8a92a9440d6ad18045a57e20e9d78bc,fbb15e3187b976ef080948ef31f549ce1d9241b0
4775,7123,4712877715abecb53a08f14a39709d9b5be20fe1
4776,7114,e83981ddee9945bafef8c57d3a8ba540c2eaca5e
4777,7126,0b46405e609328bcff6629479a4a1e580e806f46
4778,7129,5617175027e4c5c4821e98f1232c27a55a82d173
4779,7127,5b9adcbb1ed607f5cfa289c4908636f43246d8d7
4780,7130,7b86f4c1ddbcb1be9871efc2a0e1c1bed58460f5,e94bffa2e7f200f0a08989e2e3231d0048c43d39,27f7db0524502ebe129e0c9fc6d78ee5c0a250ed
4781,7099,149136ec6276c7b83891ae0e99324d4797a1c431,dba7e288cdb652856aad631f8f899a7b2b731a5b,a437aa376ad141fe48453c9a54cb968f70dbd123,0bfa59dcfa0e6bc195378654736c9611bd94a6a4,10dcea41f815cb374f2d42fccf95dc05bdae8bc2,013740ec19c03ab5739ad602780a4d22f6a39b95
4782,7072,2899db40c840e0dd7513f205e0da2c4429f04ba8,1426b30c9a81879d05ebb0b83373505ec78b0fb7
4783,7140,0b7a7379e5023ca73645f27554fcbff5dd5014a2
4784,7116,21bdd219a3c7b16a009ae6204ff0bef0dc75a44c,df4aecc37e5405e292bac9d8537b6bacaba3afb8
4785,7133,18a3b488ff01902714922e5ed96f75fd87159951,4b48833b21dec5336d16b22cf55c77bd91e1d121
4786,7137,4cf387f647eade4eaaa7d24121b977a0390ed6cb
4787,7132,df7b79c36106b15c6ce401cc16d478596919516e,766e2f70ffac099c6cea5ff647a3692c03be6438
4788,7142,ea568725688f2e085e8c1da70da5b221de4c28d7,526b3962fed3bacf9c9c11eaf6dd4e03ee4f7d97,bdc3f1f32967f5790f883eb42bd0e27e239105a4,0df633affc42809a9bc7749768158a34f4629703,680b110ef24c1f5e5a9509264df4ac5676cbfa89
4789,7139,f7403128e2a7dbb43e76a962d13a50c3ffe08f71,c83f700a0569b313a9cef98adacb13eb866955c1
4790,7143,89c782b51fa6002178733667329adefb308a0173
4791,7134,74e9e3c2714f033674aedb89ff1ebc11f510c98f,b33d572bfd8188ff84707f37990f6d6bb33f6ef4,e2f8d9d78843b08530d5393b9308e27f07a17aba,9dfd2f653483afbd33c4d190e603760ed57e9c3a,51bdc0982f691853b07cfa4d09eba7af5fee700a,b2d29fff4c2f70212f9171612057bc466dbdfd19
4792,7145,bfa3191964ab660ea46a40ead60b8aee4642c357,3a7c3220be77fc0fc2806f528daebeb89bf76dfc,d509fe9950474f122bcce844ba7142d9b3d83b7a,a526685460444d522bc09028ba3aa7bb5c80a48a,149491082f302ca863dc189d5294a9da2a00b423,0b0548ae03c8d4a25b13a03f85a85a4e7685abb5,562901e132eff7eb4d268ffc1ddbec0522b6a7b6,34407fb7999aecb4873a532d5d435312b356a6f1
4793,7150,ae486b5315b39352a0670edb99b3334eada9062a
4794,7125,90abea5ca9976a09733fa27fc19691296909a318,ec06622ef2f1dfa19313af72cb8b8685e38921e1,3ddfc9ea756a4517ef241b5a9df35f59f56ba374
4795,7152,e71d266bc266e0b01f8853d625a7beaf01f7ae96
4796,7148,1b6405e21430a45c539bd3460c9ea4dfb978e758,3bb92d4586149deb2376af14a6c2a72b80909df2
4797,7153,1c9354d4ffe76044f9fbdc4f79b60ff4f0894e2c
4798,7156,bab95ecac5fb1009039275e4dd7d258bc5d911e2
4799,7158,5894995fccc074529f589be45468fdc24961b6e3
4800,7163,027a1f3002ac90aede2f142c793311faef39776d
4801,7161,e095455b7c3335033fff457072452a01f597df6d
4802,7166,a57e2ebf946768791ec952824408c56051ea90e2
4803,7164,e9826b7d81ea1c2a48d37fa119101ad6f158a882
4804,7170,8d9ceccd407a4b42b70187d9798f378eaafc8e92,a88f3a3d06bba41e17cd29f1bdd68b18dff0f77d,67453cad4f05ade4cf89542c7a132116c0fa7e34
4805,7159,0fa1756e15dfc0f464072571f8e1e18c9ab35ded,aea4e102506e35c124697ca6196f4d8631c8692a
4806,7172,1398241e781551a7635467d10c2c89166109aef7
4807,7174,480558daf64881fe0f30e869e0793869233356c8
4808,7176,3800fe0eb12e1516b06e97cc75f69dc39ad57e6b
4809,7168,629e5c1801ebd67d1af9606477f8863d81af7a3c,a4f946fe5711e5fd8744b6119b493cc3afd0ddfa
4810,7178,96d199cd9915b2a42d3abbe7ca683a7cf1d49d16
4811,7179,ad016c40c9fb765458082ba720b3a0199414a5bf,222fde13e6868c3381dfd6f6341eadf490de8045,5d71b8fd400c4eaf8516c2eb9475d5b9a2080225,16fe7a0ec2ba9754faca3fb74aaf7d220935eacd
4812,7182,b78701128740d769a753fdbaa607601008de465a
4813,7186,1d8f9b21b198384a2600a7b64ab30ffe2ac3086b
4814,7187,eb30194ee1e776dc1d6dc3e691018b81b5732d1d
4815,7189,c66baecf58b6c75c6a1590fb2c8c5de982953b35
4816,7191,10196851fc9fafb6206e5eb91ac9b9d62c58e9bd
4817,7192,032ba478f50c23ea2a790548211c77ec11d70957
4818,7180,64bb2456ab0e83cb702cc9a65facbc6ac496e816,bf5e58e655fde14d663e9f9ef4fbbb93b8a20476
4819,7194,ad5bf15a0f7e6b5f1ff7995c419d209cf1167eeb,0919ff033347178f30e7242e3bc50b7e3124e157,240f58733abb948b212ffe4fbc8eff61e3c7e5d9,ccefc5fcbbc93e4386e3cdb45229c6499721f1e4,e79da7e3815e12a6931d9c934b9bcb1fcb561c32,2a91d94a2f3546401dd9e034259b77234c97c500,e225ca4bd3232bad2fd67e32d55059367e77f945
4820,7196,f509f3f37b11245cd9d63340b3940207878215a8,7f4f96767cb58db7db88ed8db17c41a6e05b1b27
4821,7199,60115e37488d4fb6af68be323839533bd216fb32
4822,7202,bb8fc3fcde1ced6ea7ef9b848de33d671467a8a4,7a1f02e1b9af436e87b08719ffba462f89fbd42d
4823,7198,8390762280796590754fe8af0844ff1a7518a9db,f96d300ec28c90874cdb7acb76a2a0fb923c5354,491e44ba7a2a5ff195ec54bdb6b981a36fb85247,9c78b77f4231e79c4210c5b3d0387f680a3fb341
4824,7204,d723001ddcaa3d64d4a72de144cb215c47c40545
4825,7207,5e4244cd310436050f1dfe60b00078691a83ed52
4826,7208,8b11df435ceb86f6c06de72a299e145c5677bb5f
4827,7206,290b2c70e1633869b04015a6646686c1bdef2f55
4828,7209,75c9c75ec0068383ec75c460306a7df854f8115d,80284bc12a93caf3acc4fc705a08da00e1daa498
4829,7211,e32b8ee55dd13cacdd0c5df5eecef3793947cda5
4830,7213,db440d0a50a992f761822dc5d2e4c271689ad228
4831,7217,e24c206a544fb4a70db3a2bbdefb7a8d49cd9947,2c8345b702b5e460784a7492bb97b71defa98de3
4832,7219,6c55fb0f80ef2e4335688534e853a3a4879e5c73
4833,7216,1d4c185ae69c43195f4e6ec57286583b60645761
4834,7220,1d26c19677b2b05245eef9b7f360a7c82ce34d1f
4835,7215,df124efbc5887829aa9d0531984f79ca1fc2d99b,06ac368f00a367ed9ca998cf4d43e7004e81abaf,e6777228d62cd6d7bee71dc97a90441407510f3f
4836,7224,561a8d34203d0fd4b2e8c4c26ad797735a71226e
4837,7226,336e8827aa1d037afd1c698fb19ad6e3c8f6f0fe
4838,7225,6609e007f50df71f862a328b0cb7887231ce724c
4839,7221,52634e582810e402849404f058907572f14c09a7,b152c4aeac46d78a2c6f6fd5ad547440258660e7
4840,7229,96a7e8b294e3e0d425c61b7f9181e8c556db9982
4841,7230,850aaf33ab03e5892ef85f91039667ee8b05759b
4842,7233,ea8a4d472ce09751ea3228729b14dc465ea0904d
4843,7234,b3bcec8095609845413a42c2e82173e423460add
4844,7240,fbe8a5ec95fbbeda831bfc89468785de168fdad8
4845,7235,0c1faa3978e4012654f82897a462a0939f89233f,342f37c96531af3ad61d8fa572389b7ebc324d04
4846,7244,430191d13399b59df91a0a42f0402418b9f3c297
4847,7238,e7e45b3f1d1629b61dcf59d69ab096a2ccb3dfd3
4848,7237,c8c271d6d24bebbdc2de53a2d062b2b650cd3e7f,5bade14df1930a29998aa812e37b3993d35e8d1f,1848ee9ddf072967ac3ffe78b2eed235cac48792,eab5860ac6d40f835737cda2230cf7c02ff03501,d94eeb6cb6e44c9bba6561fe25ffc165cdb9d6bd,f8c0d30d2f198e8b12abce42f4415bd1db7988af
4849,7242,e23ccbba66b30b1c69f7dfe9a086a09c2675e3c2,9537f1a4aa7ed6ff3eb0c60889319e24638eb4fc,e3d915a54d73594ff0ff007edd8f02878d6c178b,0f5d1b12ecfb287cf5c1068920f6f592c7ae3cbe
4850,7246,ba4c4d40f289b355531008c2601d59f4bdc4dbb7,185545847d0caba22ee1c62bd21443135cbf4ac8
4851,7253,820819421a784f379ddb2e50855ed2d8da1fa60e
4852,7255,f8918d37f328ca578c920c161c25f36dd5143fbf
4853,7257,08c50df98a927d1d31f3f108478d16fb2e34a025
4854,7254,68217e79ef06bc844efdfffc21ee713ec14dbda4
4855,7258,cd22c1c51cd912b0668292c35a19daa21a1bcb7e
4856,7261,b8f37eb9ed36379df99228167466c3fe44f020d6
4857,7267,ee7b9c9ceea3274671a254c105d64f7c9143c8f8
4858,7264,74794e104921569c8ad07549e9d2702604036326
