group,oldest_pull,pulls_total,commits_total
1211,2225,1,3
1212,2227,1,2
1213,2228,1,2
1214,2231,1,1
1215,2232,1,1
1216,2233,1,1
1217,2226,1,4
1218,2239,1,3
1219,2234,1,1
1220,2240,1,1
1221,2241,1,1
1222,2243,1,3
1223,2245,1,1
1224,2247,1,1
1225,2248,1,1
1226,2251,1,1
1227,2250,1,1
1228,2252,1,1
1229,2254,1,1
1230,2256,1,1
1231,2257,1,1
1232,2259,1,2
1233,2260,1,1
1234,2263,1,1
1235,2264,1,1
1236,2258,1,4
1237,2266,1,2
1238,2262,1,3
1239,2267,1,6
1240,2268,1,1
1241,2269,1,1
1242,2271,1,4
1243,2276,1,2
1244,2272,1,2
1245,2273,1,3
1246,2274,1,1
1247,2275,1,1
1248,2277,1,1
1249,2278,1,2
1250,2279,1,1
1251,2280,1,1
1252,2282,1,1
1253,2283,1,2
1254,2284,1,10
1255,2285,1,1
1256,2288,1,1
1257,2287,1,3
1258,2290,1,2
1259,2291,1,1
1260,2293,1,1
1261,2292,1,1
1262,2295,1,1
1263,2294,1,2
1264,2296,1,2
1265,2297,1,1
1266,2298,1,1
1267,2299,1,1
1268,2301,1,1
1269,2300,1,1
1270,2302,1,1
1271,2303,1,1
1272,2304,1,1
1273,2307,1,2
1274,2355,1,6
1275,2308,1,2
1276,2310,1,2
1277,2305,1,1
1278,2306,1,12
1279,2312,1,3
1280,2311,1,2
1281,2313,1,5
1282,2314,1,5
1283,2316,1,1
1284,2315,1,2
1285,2321,1,10
1286,2317,1,1
1287,2318,1,9
1288,2319,1,1
1289,2320,1,1
1290,2322,1,3
1291,2323,1,2
1292,2324,1,2
1293,2328,1,1
1294,2327,1,1
1295,2326,1,1
1296,2329,1,1
1297,2330,1,1
1298,2331,1,1
1299,2332,1,1
1300,2333,1,1
1301,2334,1,1
1302,2336,1,1
1303,2337,1,1
1304,2335,1,3
1305,2338,1,3
1306,2339,1,1
1307,2340,1,2
1308,2341,1,2
1309,2344,1,5
1310,2343,1,3
1311,2342,1,1
1312,2346,1,1
1313,2345,1,1
1314,2347,1,1
1315,2348,1,1
1316,2349,1,2
1317,2352,1,4
1318,2351,1,1
1319,2350,1,1
1320,2353,1,2
1321,2354,1,1
1322,2356,1,1
1323,2358,1,1
1324,2360,1,1
1325,2361,1,5
1326,2365,1,6
1327,2363,1,1
1328,2366,1,1
1329,2367,1,1
1330,2368,1,1
1331,2369,1,4
1332,2370,1,4
1333,2371,1,4
1334,2373,1,1
1335,2374,1,1
1336,2377,1,1
1337,2375,1,6
1338,2376,1,1
1339,2379,1,1
1340,2380,1,1
1341,2381,1,1
1342,2388,1,1
1343,2385,1,1
1344,2383,1,1
1345,2389,1,2
1346,2390,1,1
1347,2386,1,1
1348,2387,1,10
1349,2391,1,8
1350,2394,1,1
1351,2393,1,1
1352,2392,1,1
1353,2396,1,1
