issue_no,found_id,is_issue,is_pull_request
2522,3401,True,True
2522,3311,True,True
2522,2510,True,True
2522,3426,True,True
2522,2510,True,True
2522,3311,True,True
2522,3389,True,True
2522,3389,True,True
2522,3322,True,True
2522,2771,True,True
2522,3433,True,True
2522,2771,True,True
2522,3433,True,True
2522,2886,True,True
2522,3427,True,True
2522,2729,True,True
2522,3387,True,True
2522,2771,True,True
2522,2771,True,True
2522,3059,True,True
2522,3404,True,True
2522,3067,True,True
2522,3059,True,True
2522,3405,True,True
2522,3059,True,True
2522,3422,True,True
2522,3067,True,True
2522,2886,True,True
2522,3410,True,True
2522,2729,True,True
2522,2970,True,True
2522,3411,True,True
2522,2999,True,True
2522,2970,True,True
2522,3412,True,True
2522,2999,True,True
2522,2970,True,True
2522,3414,True,True
2522,2999,True,True
2522,3421,True,True
2522,2999,True,True
2522,3387,True,True
2522,3429,True,True
2522,2970,True,True
2522,3430,True,True
2522,2886,True,True
2522,3431,True,True
2522,2729,True,True
2522,3409,True,True
2522,3409,True,True
2522,3362,True,True
2513,2475,True,True
2508,2498,True,False
2500,2516,True,True
2499,2498,True,False
2486,1095,True,False
2482,2465,True,False
2482,2465,True,False
2477,1871,True,False
2477,1871,True,False
2473,2466,True,False
2465,2306,True,False
2460,838,True,False
2460,838,True,False
2445,2690,True,True
2445,1973,True,False
2445,2885,True,True
2445,1973,True,False
2443,3218,True,False
2422,1595,True,False
2420,2393,True,True
2420,2277,True,False
2420,2543,True,True
2418,2022,True,False
2412,2385,True,False
2391,2312,True,True
2391,1798,True,False
2391,2280,True,False
2381,2516,True,True
2379,2372,True,True
2378,1604,True,False
2376,2064,True,False
2376,2239,True,True
2375,2172,True,False
2375,2617,True,False
2350,1209,True,False
2326,2713,True,False
2306,2100,True,False
2306,1798,True,False
2306,2100,True,False
2305,3689,True,False
2305,4749,True,False
2298,2253,True,False
2294,2146,True,True
2288,2300,True,True
2288,2300,True,True
2258,2200,True,True
2253,1394,True,True
2251,1307,True,False
2238,3100,True,False
2197,4322,True,False
2196,2328,True,False
2187,2142,True,True
2179,2205,True,True
2177,2257,True,False
2177,2665,False,True
2175,2177,True,False
2175,2257,True,False
2172,2903,True,True
