group,oldest_pull,pulls_total,commits_total
1048,31678,1,1
1049,31848,1,1
1050,31854,1,1
1051,31875,1,1
1052,31913,1,1
1053,31915,1,1
1054,31907,1,1
1055,31814,1,1
1056,31925,1,1
1057,31835,1,1
1058,31824,1,1
1059,31928,1,1
1060,31865,1,1
1061,31780,1,1
1062,2474,1,1
1063,31929,1,1
1064,31931,1,3
1065,651,1,1
1066,31901,1,1
1067,31924,1,1
1068,31936,1,1
1069,2123,1,1
1070,31934,1,1
1071,31948,1,1
1072,31908,1,1
1073,31644,1,1
1074,31863,1,1
1075,31971,1,1
1076,31920,1,1
1077,31930,1,1
1078,31981,1,1
1079,31950,1,1
1080,31937,1,1
1081,31982,1,1
1082,31983,1,1
1083,31989,1,1
1084,31972,1,1
1085,31986,1,1
1086,31837,1,1
1087,31990,1,1
1088,31966,1,1
1089,31999,1,1
1090,32002,1,1
1091,32012,1,1
1092,32011,1,1
1093,31918,1,1
1094,31967,1,1
1095,31917,1,1
1096,32031,1,1
1097,2140,1,1
1098,811,1,1
1099,2095,1,1
1100,32057,1,1
1101,32028,1,1
1102,1052,1,1
1103,32043,1,1
1104,31926,1,1
1105,31956,1,2
1106,32052,1,1
1107,31816,1,5
1108,31899,1,1
1109,32063,1,1
1110,32033,1,1
1111,32027,1,1
1112,32083,1,1
1113,32084,1,1
1114,31946,1,1
1115,32036,1,1
1116,32064,1,2
1117,32040,1,1
1118,32086,1,1
1119,2375,1,1
1120,32095,1,2
1121,31964,1,1
1122,32070,1,1
1123,31803,1,1
1124,32022,1,1
1125,32110,1,1
1126,32113,1,1
1127,32003,1,1
1128,32099,1,1
1129,32122,1,1
1130,2351,1,8
1131,32015,1,1
1132,32119,1,1
1133,31945,1,1
1134,32053,1,1
1135,32092,1,1
1136,32051,1,1
1137,32135,1,1
1138,32133,1,1
1139,32116,1,1
1140,32139,1,1
1141,31904,1,1
1142,31960,1,1
1143,32137,1,1
1144,32097,1,1
1145,2329,1,1
1146,32098,1,1
1147,32153,1,1
1148,31782,1,1
1149,32014,1,1
1150,32138,1,1
1151,1273,1,1
1152,32017,1,1
1153,32158,1,1
1154,32159,1,1
1155,32104,1,1
1156,32141,1,1
1157,31744,1,1
1158,32176,1,1
1159,32172,1,1
1160,31953,1,1
1161,31892,1,1
1162,32182,1,1
1163,32178,1,1
1164,32185,1,4
1165,32115,1,1
1166,2098,1,1
1167,32065,1,1
1168,32167,1,1
1169,31957,1,1
1170,32207,1,10
1171,32143,1,1
1172,32131,1,1
1173,2295,1,1
1174,1278,1,1
1175,32155,1,1
1176,32201,1,1
1177,32198,1,1
1178,32211,1,1
1179,32181,1,1
1180,31856,1,1
1181,32163,1,1
1182,32217,1,1
1183,32196,1,1
1184,32193,1,1
1185,32222,1,1
1186,677,1,1
1187,32218,1,1
1188,32224,1,1
1189,31968,1,1
1190,32184,1,4
1191,32233,1,1
1192,32180,1,1
1193,32136,1,1
1194,32018,1,1
1195,32245,1,1
1196,32229,1,1
1197,32013,1,1
1198,32251,1,1
1199,32034,1,1
1200,32209,1,1
1201,32210,1,1
1202,32186,1,1
1203,32088,1,1
1204,31903,1,1
1205,32261,1,1
1206,32223,1,1
1207,32188,1,1
1208,32039,1,8
1209,32174,1,4
1210,32281,1,1
1211,32271,1,1
1212,32275,1,1
1213,32090,1,1
1214,32236,1,1
1215,32273,1,1
1216,32037,1,1
1217,31883,1,1
1218,335,1,1
1219,32234,1,1
1220,32259,1,1
1221,32216,1,1
1222,32296,1,1
1223,32255,1,1
1224,32206,1,1
1225,32298,1,1
1226,32301,1,1
1227,32253,1,1
1228,31898,1,1
1229,32265,1,1
1230,32314,1,3
1231,32162,1,1
1232,32274,1,1
1233,1378,1,1
1234,32200,1,1
1235,32227,1,1
1236,32277,1,1
1237,32321,1,1
1238,32140,1,1
1239,32192,1,1
1240,32213,1,1
1241,32267,1,1
1242,32336,1,1
1243,2272,1,1
1244,32312,1,1
1245,32345,1,1
1246,32025,1,1
1247,32262,1,1
1248,32219,1,1
1249,2249,1,1
1250,32085,1,1
1251,32334,1,1
1252,32280,1,1
1253,32319,1,1
1254,32346,1,1
1255,32214,1,1
1256,31753,1,1
1257,32360,1,1
1258,32276,1,1
1259,32366,1,1
1260,32299,1,1
1261,32297,1,1
1262,32160,1,1
1263,32329,1,1
1264,32324,1,1
1265,32375,1,1
1266,32364,1,1
1267,32323,1,1
1268,32279,1,3
1269,32339,1,1
1270,32381,1,1
1271,32331,1,1
1272,32384,1,1
1273,32365,1,1
1274,382,1,1
1275,32169,1,1
1276,32289,1,1
1277,32390,1,1
1278,32386,1,1
1279,32292,1,1
1280,32403,1,1
1281,32293,1,1
1282,32398,1,1
1283,32353,1,1
1284,32421,1,1
1285,32423,1,1
1286,32422,1,1
1287,2345,1,1
1288,2046,1,1
1289,32306,1,1
1290,32130,1,1
1291,32410,1,1
1292,32308,1,1
1293,32382,1,1
1294,32394,1,1
1295,32395,1,1
1296,31813,1,1
1297,32252,1,1
1298,32430,1,1
1299,32417,1,1
1300,31802,1,1
1301,31801,1,1
1302,32431,1,1
1303,31752,1,1
1304,11118,1,1
1305,32393,1,1
1306,32283,1,1
1307,32023,1,1
1308,32220,1,1
1309,832,1,1
1310,32438,1,1
1311,32425,1,1
1312,32446,1,1
1313,32392,1,1
1314,32343,1,1
1315,32258,1,1
1316,32460,1,1
1317,32457,1,1
1318,32468,1,1
1319,32170,1,1
1320,32461,1,1
1321,32472,1,1
1322,32467,1,1
1323,32406,1,1
1324,32464,1,1
1325,31841,1,1
1326,31860,1,1
1327,32340,1,1
1328,32303,1,1
1329,32491,1,1
1330,2087,1,1
1331,32485,1,1
1332,32326,1,1
1333,32264,1,1
1334,32501,1,1
1335,31939,1,1
1336,32349,1,1
1337,31991,1,1
1338,32495,1,1
1339,32477,1,1
1340,32515,1,1
1341,32132,1,1
1342,32459,1,1
