group,oldest_pull,pulls_total,commits_total
640,2144,1,2
641,2140,1,1
642,2146,1,3
643,2147,1,2
644,2151,1,2
645,2154,1,4
646,2137,1,1
647,2157,1,2
648,2010,1,6
649,2164,1,2
650,2152,1,1
651,2163,1,2
652,2148,1,1
653,2165,1,2
654,2159,1,1
655,2169,1,2
656,2118,1,10
657,2166,1,3
658,2174,1,2
659,2176,1,2
660,2177,1,2
661,2168,1,2
662,2185,1,4
663,2187,1,2
664,2192,1,2
665,2194,1,2
666,2195,1,2
667,2199,1,1
668,2200,1,2
669,2201,1,2
670,2190,1,3
671,2205,1,2
672,2189,1,1
673,2209,1,2
674,2210,1,3
675,2212,1,2
676,2211,1,1
677,2216,1,2
678,2219,1,2
679,2196,1,1
680,2223,1,2
681,2224,1,3
682,2229,1,4
683,2234,1,1
684,2241,1,2
685,2215,1,17
686,2242,1,1
687,2250,1,15
688,2239,1,1
689,2255,1,3
690,2256,1,2
691,2259,1,2
692,2247,1,2
693,2264,1,2
694,2272,1,4
695,2266,1,2
696,2267,1,2
697,2273,1,2
698,2270,1,1
699,2274,1,1
700,2294,1,7
701,2269,1,10
702,2284,1,2
703,2285,1,2
704,2276,1,1
705,2287,1,5
706,2290,1,2
707,2291,1,1
708,2296,1,3
709,2298,1,2
710,2299,1,2
711,2301,1,2
712,2302,1,2
713,2297,1,1
714,2303,1,1
715,2293,1,1
716,2314,1,2
717,2282,1,3
718,2318,1,1
719,2329,1,2
720,2325,1,1
721,2333,1,2
722,2330,1,1
723,2336,1,5
724,2362,1,8
725,2346,1,4
726,2349,1,2
727,2348,1,3
728,2352,1,1
729,2361,1,1
730,2354,1,1
731,2358,1,2
732,2367,1,1
733,2365,1,1
734,2371,1,15
735,2375,1,2
736,2369,1,1
737,2377,1,3
738,2379,1,2
739,2382,1,3
740,11914,1,1000
741,2388,1,2
742,2286,1,3
743,2390,1,2
744,2389,1,1
745,2391,1,3
746,2376,1,1
747,2395,1,1
748,2397,1,1
749,2401,1,2
750,2402,1,2
751,2408,1,3
752,2412,1,2
753,2415,1,3
754,2418,1,2
755,2417,1,1
756,2423,1,4
757,2424,1,1
758,2431,1,3
759,2433,1,2
760,2435,1,2
761,2441,1,2
762,2438,1,1
763,2439,1,1
764,2443,1,1
765,2444,1,1
766,2445,1,1
767,2449,1,2
768,2413,1,1
769,2450,1,1
770,2453,1,1
771,2447,1,1
772,2467,1,1
773,2465,1,1
774,2469,1,1
775,2471,1,2
776,2462,1,2
777,2477,1,1
778,2476,1,1
779,2483,1,14
780,2486,1,4
781,2488,1,3
782,2489,1,2
783,2499,1,2
784,2508,1,3
785,2510,1,2
786,2518,1,3
787,2520,1,3
788,2507,1,4
789,2529,1,3
790,2528,1,2
791,2531,1,2
792,2545,1,29
793,2538,1,2
794,2539,1,3
795,2543,1,8
796,2533,1,15
797,2548,1,2
798,2561,1,2
799,2565,1,2
800,2558,1,1
801,2567,1,1
802,2566,1,1
803,2572,1,6
804,2569,1,1
805,2571,1,2
806,2575,1,2
807,2577,1,2
808,2576,1,2
809,2578,1,2
810,2581,1,2
811,2582,1,5
812,2584,1,1
813,2587,1,8
814,2585,1,1
815,2590,1,3
816,2592,1,2
817,2591,1,1
