issue_no,found_id,is_issue,is_pull_request
8721,3213,True,False
8719,1085,True,False
8711,3190,False,True
8708,5874,True,False
8707,5875,True,False
8706,8447,True,False
8703,2812,False,True
8702,1675,True,False
8700,4810,True,False
8698,1053,True,True
8696,231,True,True
8695,3150,False,True
8690,2789,False,True
8689,8655,True,False
8681,1134,True,True
8679,1176,True,True
8678,1543,True,False
8674,22332,False,False
8669,2510,False,True
8666,2511,True,False
8665,7554,True,False
8657,3264,False,True
8649,3094,False,True
8645,8627,True,False
8644,1019,True,False
8642,3078,False,True
8637,5867,True,False
8634,6054,True,False
8631,7554,True,False
8631,7574,True,False
8623,9443,True,False
8621,4654,True,False
8620,705,True,False
8620,1129,True,False
8606,8583,True,False
8600,1297,True,True
8599,6569,True,False
8595,12034,False,True
8594,5729,True,False
8586,5731,True,False
8584,2990,False,True
8581,1189,True,False
8566,6162,True,False
8556,2954,False,True
8554,2943,False,True
8550,5672,True,False
8548,1168,True,True
8538,5651,True,False
8537,5650,True,False
8531,2898,False,True
8527,5639,True,False
8526,5676,True,False
8519,2892,False,True
8518,2351,True,True
8513,5623,True,False
8511,946,True,False
8508,5619,True,False
8503,5607,True,False
8499,1097,True,False
8496,7223,True,False
8493,2828,True,False
8490,2817,True,False
8489,5593,True,False
8486,5586,True,False
8483,1040,True,False
8480,5556,True,False
8474,2272,True,True
8473,5544,True,False
8471,5540,True,False
8470,1021,True,False
8469,2274,True,True
8468,2794,True,False
8466,8252,True,False
8465,5526,True,False
8461,5517,True,False
8450,5520,True,False
8449,5504,True,False
8447,7694,True,False
8447,7896,True,False
8446,2808,True,False
8445,5490,True,False
8444,5489,True,False
8442,2275,True,False
8434,977,True,False
8432,8325,True,False
8430,5462,True,False
8427,2365,True,True
8425,880,True,True
8420,878,True,True
8412,5447,True,False
8411,5440,True,False
8410,8389,True,False
8410,8389,True,False
8408,871,True,False
8405,5436,True,False
8404,2697,True,False
8399,5421,True,False
8397,6585,True,False
8396,21081,False,False
8391,863,True,False
8390,2221,True,False
8385,860,True,False
8381,20233,False,False
8379,858,True,False
8377,12301,True,False
8368,5386,True,False
8362,5380,True,False
8360,8193,True,False
8355,8782,True,False
8354,5370,True,False
8350,2187,True,True
8349,5358,True,False
8348,5359,True,False
8344,2649,True,True
8341,5361,True,False
8339,2178,True,True
8338,8065,True,False
8332,7870,True,False
8329,1267,True,False
8327,2,True,False
8324,5315,True,False
8323,2601,True,False
8322,5311,True,False
8315,209,True,False
8313,5360,True,False
8313,5360,True,False
8310,6701,True,False
8308,1529,True,False
8298,5281,True,False
8297,853,True,False
8291,5267,True,False
8288,5265,True,False
8287,42,True,False
8280,1238,True,False
8277,824,True,False
8268,6280,True,False
8267,6279,True,False
8258,5228,True,False
8255,8163,True,False
8252,2200,False,True
8243,5211,True,False
8243,2113,True,True
8241,776,True,False
8238,2339,True,True
8235,6556,True,False
8234,9547,True,False
8231,6633,True,False
8229,2307,True,False
8228,11,True,False
8221,5173,True,False
8216,5169,True,False
8211,2279,True,False
8207,782,True,True
8206,5157,True,False
8201,19296,False,False
8190,776,True,False
8184,5136,True,False
8174,5127,True,False
8167,5120,True,False
8166,5119,True,False
8162,657,True,False
8161,658,True,False
8158,5114,True,False
8156,2006,True,True
8147,6425,True,False
8144,1972,True,True
8143,18670,False,False
8143,18671,False,False
8141,12,True,False
8131,13,True,False
8128,5044,True,False
8127,5159,True,False
8125,2290,True,True
8117,5045,True,False
8110,2054,True,False
8104,14,True,False
8102,5014,True,False
8099,5009,True,False
8094,702,True,False
8093,2007,False,True
8087,4998,True,False
8082,1975,True,False
8081,1973,False,True
8080,4992,True,False
8079,1988,True,True
8077,551,True,False
8073,1961,False,True
8070,6270,True,False
8068,7850,True,False
8068,7850,True,False
8058,6241,True,False
8051,4971,True,False
8029,4928,True,False
8027,4927,True,False
8026,671,False,True
8024,511,True,True
8020,4923,True,False
8019,6180,True,False
8019,6180,True,False
8019,8416,True,False
8017,4918,True,False
8008,4901,True,False
8005,589,False,True
8000,15,False,True
7999,166,False,True
7996,4882,True,False
7991,7970,True,False
7988,4879,True,False
7982,2201,True,True
7982,2187,True,True
7982,2187,True,True
7982,2201,True,True
7982,8471,True,False
7977,6227,True,False
7976,649,True,True
7974,7954,True,False
7970,6094,True,False
7968,4871,True,False
7962,16,True,True
7959,6084,True,False
7957,445,True,True
7952,4852,True,False
7948,17,True,False
7947,18,True,False
7944,1747,True,True
7944,1759,True,False
7942,631,True,False
7940,630,True,True
7939,4839,True,False
7936,4867,True,False
7927,637,True,True
7907,5440,True,False
7907,621,True,True
7898,4190,True,False
7891,7888,True,False
7884,46,True,True
7867,5928,True,False
7857,7494,True,False
7850,7482,True,False
7848,19,True,False
7846,403,True,False
7838,1758,True,True
7834,20,True,False
7833,1668,True,True
7832,7802,True,False
7832,21,True,False
7824,22,True,True
7816,918,True,False
7815,1808,True,False
7811,1680,False,True
7808,1643,True,True
7806,4697,True,False
7802,23,True,True
7801,381,True,True
7798,5854,True,False
7792,4670,True,False
7785,5766,True,False
7784,2284,True,True
7777,1987,True,False
7775,7559,True,False
7775,7558,True,False
7775,6506,True,False
7775,6506,True,False
7774,4669,True,False
7766,5741,True,False
7754,315,True,False
7754,340,True,True
7753,24,True,False
7751,4600,True,False
7750,5728,True,False
7742,4594,True,False
7736,5199,True,False
7731,4283,True,False
7722,302,True,False
7718,3891,False,True
7709,25,True,False
7696,26,True,False
7694,7009,True,False
7693,7513,True,False
7674,7667,True,False
7674,5560,True,False
7673,27,True,False
7667,5560,True,False
7666,244,False,True
7663,5206,True,False
7654,7148,True,False
7649,115,True,False
7647,5539,True,False
7638,7582,True,False
7638,7582,True,False
7632,6690,True,False
7617,7289,True,False
7616,28,True,False
7613,7199,True,False
7609,29,True,True
7608,5493,True,False
7607,30,True,False
7605,816,True,False
7602,6664,True,False
7601,31,True,False
7597,5455,True,False
7596,627,True,False
7591,7168,True,False
7590,7084,True,False
7576,32,True,True
7575,5403,True,False
7573,7514,True,False
7572,4346,True,False
7569,5430,True,False
7566,695,True,False
7563,5740,True,False
7563,5741,True,False
7562,5430,True,False
7561,4325,True,False
7560,5387,True,False
7560,5387,True,False
7547,5335,True,False
7546,1228,True,True
7545,4137,True,False
7532,5357,True,False
7530,5345,True,False
7530,5393,True,False
7528,33,True,False
7527,34,True,True
7516,714,True,False
7514,3683,True,False
7514,35,True,True
7511,7508,True,False
7511,7508,True,False
7505,36,True,True
7499,7464,True,False
7496,5577,True,False
7491,7481,True,False
7481,5266,True,False
7481,5283,True,False
7479,5430,True,False
7467,537,True,False
7458,7356,True,False
7453,2469,False,True
7443,673,True,False
7442,507,False,True
7439,6489,True,False
7423,396,True,False
7421,514,True,False
7421,1329,True,True
7420,1126,True,False
7415,8796,True,False
7404,7374,True,False
7387,367,True,False
7386,5210,True,False
7384,1233,True,False
7384,1495,True,False
7384,1495,True,False
7383,5206,True,False
7377,44,True,True
7374,7188,True,False
7373,4126,False,True
7367,7343,True,False
7363,37,True,True
7361,5079,True,False
7358,799,True,False
7347,5067,True,False
7347,5080,True,False
7345,6863,True,False
7343,5045,True,False
7333,700,True,False
7324,4988,True,False
7324,5509,True,False
7308,7100,True,False
7304,5773,True,False
7303,82,True,True
7303,550,True,False
7295,5181,True,False
7293,5507,True,False
7291,7177,True,False
7290,4936,True,False
7287,4909,True,False
7277,6888,True,False
7277,6888,True,False
7274,4873,True,False
7273,447,True,False
7270,5773,True,False
7269,4866,True,False
7269,4866,True,False
7268,6569,True,False
7268,6569,True,False
7256,4283,True,False
7247,4838,True,False
7223,753,True,True
7222,38,True,True
7212,862,True,True
7204,8480,True,False
7199,7100,True,False
7199,4283,True,False
7193,7144,True,False
7193,7144,True,False
7193,7144,True,False
7193,4763,True,False
7193,7172,True,False
7193,7144,True,False
7192,7100,True,False
7188,5059,True,False
7185,4741,True,False
7184,7105,True,False
7180,4757,True,False
7179,7041,True,False
7179,7039,True,False
7164,39,True,True
7158,7155,True,False
7155,4715,True,False
7151,5426,True,False
7146,1378,True,True
7145,7100,True,False
7142,4646,True,False
7142,5145,True,False
7141,6704,True,False
7136,7086,True,False
7133,7100,True,False
7124,233,True,False
7123,7041,True,False
7123,7041,True,False
7119,7040,True,False
7111,2901,False,True
7111,4406,True,False
7101,3819,False,True
7097,40,True,True
7086,4691,True,False
7086,4691,True,False
7086,5595,True,False
7066,4370,True,False
7055,346,True,False
7054,4284,True,False
7045,4583,True,False
7041,4746,True,False
7041,4758,True,False
7039,4746,True,False
7023,203,True,False
7022,4506,True,False
7022,4506,True,False
7014,6502,True,False
7003,6911,True,False
6988,4543,True,False
6984,4850,True,False
6970,3664,True,False
6951,4324,True,False
6949,4369,True,False
6939,6868,True,False
6938,6756,True,False
6928,4403,True,False
6927,4339,True,False
6919,6884,True,False
6918,4311,True,False
6908,62,True,True
6902,4383,True,False
6888,13342,False,True
6873,4281,True,False
6868,362,False,True
6860,3229,False,True
6844,4185,False,True
6802,4217,False,True
6798,5528,True,False
6789,6213,True,False
6777,3934,False,True
6769,492,True,False
6756,4708,True,False
6752,6609,True,False
6752,6609,True,False
6741,5141,True,False
6726,4283,True,False
6715,10524,True,False
6709,6464,True,False
6709,4479,True,False
6694,6690,True,False
6689,6532,True,False
6688,3891,False,True
6687,3042,True,False
6683,6502,True,False
6682,3964,False,True
6667,5036,True,False
6664,6405,True,False
6659,5320,True,False
6655,5972,True,False
6602,658,True,False
6592,5000,True,False
6586,5968,True,False
6563,6205,True,False
6554,6205,True,False
6550,3738,False,True
6542,3745,False,True
6541,5544,True,False
6541,5544,True,False
6528,3815,True,False
6524,3728,True,False
6518,3627,True,False
6502,6500,True,False
6502,6604,True,False
6502,6604,True,False
6502,4283,True,False
6502,4283,True,False
6501,3745,False,True
6488,3974,True,False
6488,5181,True,False
6486,6473,True,False
6486,6473,True,False
6485,4283,True,False
6483,4283,True,False
6483,3681,False,True
6483,4283,True,False
6483,4283,True,False
6483,3681,False,True
6482,6185,True,False
6481,6422,True,False
6470,3627,True,False
6464,3995,False,True
6464,3995,False,True
6463,3622,True,False
6461,3934,False,True
6458,3018,False,True
6438,5528,True,False
6432,4304,True,False
6432,18180,False,False
6432,18180,False,False
6430,4037,False,True
6421,6317,True,False
6421,3554,False,True
6413,3529,False,True
6413,3555,False,True
6405,3918,True,False
6397,3524,False,True
6395,6152,True,False
6394,3574,False,True
6392,6162,True,False
6392,6160,True,False
6382,4675,True,False
6377,5470,True,False
6375,3507,False,True
6355,3470,False,True
6349,5568,True,False
6341,3468,False,True
6337,6293,True,False
6336,4514,True,False
6334,1834,True,False
6332,5888,True,False
6331,3485,True,False
6329,3464,False,True
6326,239,False,True
6324,5631,True,False
6315,3370,False,True
6304,3389,False,True
6292,5234,True,False
6292,3229,False,True
6292,5234,True,False
6291,3327,False,True
6279,3935,True,False
6251,2469,False,True
6251,4800,True,False
6225,5748,True,False
6224,2865,False,True
6214,5568,True,False
6214,2244,True,False
6214,5568,True,False
6211,5868,True,False
6211,6105,True,False
6211,5868,True,False
6210,3129,True,False
6195,2827,False,True
6194,6187,True,False
6190,3211,True,False
6190,3211,True,False
6185,5999,True,False
6181,794,True,False
6178,705,True,False
6175,3149,False,True
6174,3883,False,True
6173,3129,True,False
6165,3333,False,True
6163,7358,True,False
6162,6160,True,False
6161,4921,True,False
6159,3220,True,False
6145,3404,False,True
6145,7420,True,False
6142,2969,False,True
6142,2980,False,True
6141,3108,False,True
6139,5972,True,False
6139,5972,True,False
6131,449,True,True
6119,5193,True,False
6118,1229,True,False
6117,3260,False,True
6117,3260,False,True
6114,3054,False,True
6113,3116,False,True
6112,3150,False,True
6109,3063,False,True
6097,3294,False,True
6089,4840,True,False
6088,4840,True,False
6088,80,True,True
6085,3181,False,True
6081,3092,False,True
6080,4148,True,False
6079,3142,False,True
6075,3176,False,True
6074,18,True,False
6067,5196,True,False
6066,2979,False,True
6066,2979,False,True
6066,2978,False,True
6066,2979,False,True
6065,2978,False,True
6064,5928,True,False
6062,3007,True,False
6059,3823,False,False
6054,2980,False,True
6048,2988,False,True
6048,2833,False,True
6047,3184,False,True
6046,8860,True,False
6042,2953,True,False
6042,2662,True,False
6039,5631,True,False
6039,5631,True,False
6039,5631,True,False
6039,5631,True,False
6035,5878,True,False
6034,2943,False,True
6033,5973,True,False
6029,6026,True,False
6029,6026,True,False
6029,2941,True,False
6026,2941,True,False
6017,5848,True,False
6017,2933,True,False
5999,5919,True,False
5997,5994,True,False
5995,2965,False,True
5995,5994,True,False
5993,5757,True,False
5993,5757,True,False
5984,5881,True,False
5984,5881,True,False
5973,5489,True,False
5970,5907,True,False
5968,5656,True,False
5965,2798,False,True
5964,5951,True,False
5962,4538,True,False
5955,2724,True,False
5952,2949,False,True
5952,5631,True,False
5952,5631,True,False
5952,5631,True,False
5951,2822,False,True
5950,2818,True,False
5940,4696,True,False
5928,5926,True,False
5928,5926,True,False
5927,1762,True,True
5926,2777,True,False
5924,2773,True,False
5921,5869,True,False
5921,2764,False,False
5913,5869,True,False
5911,7863,True,False
5907,2853,False,True
5906,2770,False,True
5901,2636,False,True
5901,2636,False,True
5891,4835,True,False
5890,5888,True,False
5889,2789,False,True
5888,2714,True,True
5883,2768,True,False
5883,2769,True,False
5882,2699,False,True
5869,2764,False,False
5857,2744,True,True
5856,5855,True,False
5846,2594,True,True
5843,2677,True,False
5843,2574,True,False
5839,5670,True,False
5839,2704,False,True
5832,2662,True,False
5830,1212,True,False
5825,5670,True,False
5822,2613,False,False
5821,2546,True,False
5819,5809,True,False
5818,2597,True,False
5814,5782,True,False
5810,2609,False,False
5808,2828,True,False
5803,5761,True,False
5803,5761,True,False
5790,6113,True,False
5785,5735,True,False
5785,2546,True,False
5785,2546,True,False
5784,725,True,True
5784,725,True,True
5782,2597,True,False
5776,2545,True,True
5772,3195,False,True
5768,2541,False,True
5768,2541,False,True
5768,2533,True,True
5768,2541,False,True
5766,5676,True,False
5766,3106,False,True
5766,5676,True,False
5764,2594,True,True
5761,2491,True,False
5757,3883,False,True
5753,4668,True,False
5749,2586,True,False
5747,3068,True,False
5735,2617,True,False
5731,2613,False,False
5728,2473,True,False
5727,2538,True,True
5722,2517,True,False
5721,5076,True,False
5720,5315,True,False
5719,2530,True,True
5717,5596,True,False
5715,2530,True,True
5709,1264,True,True
5708,3914,True,False
5705,2412,True,True
5704,2790,True,False
5696,5682,True,False
5694,5234,True,False
5676,3346,False,True
5674,5672,True,False
5674,2409,True,False
5672,2392,False,True
5665,5512,True,False
5665,2220,True,True
5658,5085,True,False
5651,2387,True,False
5648,4553,True,False
5633,6,True,False
5628,4672,True,False
5623,4696,True,False
5621,4508,True,False
5620,1427,True,False
5602,2315,True,True
5601,2325,True,True
5599,2643,True,True
5584,4574,True,False
5576,2198,True,True
5570,1831,True,True
5558,2220,True,True
5558,5512,True,False
5557,155,True,False
5554,5234,True,False
5537,74,False,True
5535,2201,True,True
5531,2219,True,True
5531,2219,True,True
5530,4905,True,False
5528,3594,False,True
5528,3594,False,True
5505,2297,True,True
5497,2186,True,False
5476,4349,True,False
5473,2147,True,True
5471,5459,True,False
5470,4695,True,False
5470,5387,True,False
5459,5427,True,False
5459,5427,True,False
5451,2021,False,True
5451,5436,True,False
5448,5222,True,False
5445,1890,True,True
5443,2052,True,False
5443,2052,True,False
5433,1971,True,True
5433,2022,True,True
5432,1985,False,True
5428,5419,True,False
5426,1898,True,False
5423,5097,True,False
5410,5199,True,False
5406,5285,True,False
5404,1927,True,False
5397,2351,True,True
5395,1939,True,True
5389,1885,False,True
5389,1902,False,True
5388,2035,True,False
5381,1920,True,False
5379,3092,False,True
5375,2147,True,True
5367,1970,True,True
5366,5334,True,False
5362,5255,True,False
5359,5561,True,False
5354,4878,True,False
5343,1920,True,False
5339,1785,False,True
5329,391,True,False
5327,4765,True,False
5316,5313,True,False
5316,5313,True,False
5311,4284,True,False
5309,4643,True,False
5309,4642,True,False
5291,2757,False,True
5287,1645,False,True
5277,1674,True,True
5276,1600,True,True
5276,5218,True,False
5276,1678,True,True
5250,1650,False,True
5238,1907,True,False
5235,2594,True,True
5231,3367,True,False
5223,5222,True,False
5216,5215,True,False
5216,1606,False,True
5215,5190,True,False
5215,5191,True,False
5215,1688,True,True
5207,5191,True,False
5193,3240,False,True
5183,1583,True,False
5177,1627,True,False
5174,2594,True,True
5171,0,False,False
5147,5008,True,False
5143,4283,True,False
5138,1212,True,False
5127,1923,True,True
5125,2619,False,True
5125,2619,False,True
5123,1209,True,True
5111,4747,True,False
5108,1898,True,False
5107,4521,True,False
5107,4521,True,False
5101,5035,True,False
5098,1891,False,True
5090,6079,True,False
5088,3069,True,False
5037,3959,False,True
5036,1530,True,True
5036,1530,True,True
5030,1300,True,False
5029,1285,True,True
5005,1703,True,False
5001,4901,True,False
5001,1306,True,True
4991,4905,True,False
4986,2214,True,False
4976,1157,True,False
4974,4338,True,False
4970,1272,True,True
4937,1067,True,True
4937,989,True,False
4932,1004,True,False
4929,1086,True,False
4923,1067,True,True
4916,4837,True,False
4916,4837,True,False
4915,1058,True,False
4911,1004,True,False
4911,1004,True,False
4908,1060,True,True
4903,4827,True,False
4901,1037,False,True
4892,4593,True,False
4891,1029,True,False
4883,1030,True,False
4881,1265,True,False
4879,3687,False,True
4866,4858,True,False
4852,1084,True,False
4851,957,True,True
4845,985,True,True
4844,2980,False,True
4839,4436,True,False
4834,4371,True,False
4831,4593,True,False
4831,4593,True,False
4831,985,True,True
4826,875,True,False
4816,4593,True,False
4814,4346,True,False
4813,4749,True,False
4810,1357,True,False
4809,4808,True,False
4809,4808,True,False
4800,2469,False,True
4794,877,True,False
4793,840,True,False
4787,863,True,False
4786,4736,True,False
4784,780,True,False
4784,2128,True,False
4780,835,True,True
4778,877,True,False
4777,4749,True,False
4776,818,True,True
4771,4593,True,False
4771,4593,True,False
4767,868,True,False
4765,2248,True,False
4759,4354,True,False
4759,4354,True,False
4758,4576,True,False
4757,4450,True,False
4756,791,True,False
4754,840,True,False
4746,4521,True,False
4745,747,True,False
4736,825,True,False
4736,825,True,False
4736,4543,True,False
4723,708,True,False
4719,701,True,False
4717,699,True,True
4716,713,True,False
4715,697,True,False
4714,1285,True,True
4712,4695,True,False
4711,4695,True,False
4711,4695,True,False
4705,4444,True,False
4705,880,True,True
4699,4599,True,False
4698,508,True,False
4695,4689,True,False
4695,4689,True,False
4695,1124,True,False
4695,2052,True,False
4693,658,True,False
4693,4567,True,False
4689,1027,True,False
4688,697,True,False
4687,747,True,False
4684,2901,False,True
4682,4459,True,False
4681,775,True,True
4672,449,True,True
4667,606,True,False
4666,605,True,False
4647,1679,True,False
4645,538,True,True
4645,647,True,False
4645,894,True,True
4642,584,False,True
4638,4371,True,False
4630,4608,True,False
4621,1119,True,True
4602,538,True,True
4601,497,True,False
4601,615,True,True
4601,617,True,True
4601,4593,True,False
4599,663,True,False
4597,4593,True,False
4597,4593,True,False
4597,545,True,False
4594,767,True,True
4593,529,True,False
4593,985,True,True
4590,668,True,False
4586,4521,True,False
4584,4407,True,False
4583,4986,True,False
4576,668,True,False
4570,4531,True,False
4570,4332,True,False
4570,4332,True,False
4567,757,True,False
4566,501,True,False
4564,790,True,False
4560,4450,True,False
4555,445,True,True
4548,445,True,True
4548,487,True,False
4546,722,True,True
4544,722,True,True
4542,668,True,False
4541,4534,True,False
4541,498,True,False
4534,498,True,False
4532,4523,True,False
4529,500,True,False
4528,4494,True,False
4527,445,True,True
4524,488,True,False
4523,488,True,False
4521,904,True,False
4519,4512,True,False
4513,4512,True,False
4509,505,True,True
4509,505,True,True
4509,4419,True,False
4500,1562,True,False
4499,1562,True,False
4494,4493,True,False
4493,625,True,True
4489,1482,True,False
4487,1209,True,True
4483,460,True,True
4481,4450,True,False
4479,2385,True,False
4478,712,True,False
4476,421,True,True
4475,473,True,True
4474,341,True,True
4466,492,True,False
4465,8040,True,False
4465,1209,True,True
4464,525,True,True
4464,985,True,True
4463,2444,False,True
4452,500,True,False
4448,4439,True,False
4448,4439,True,False
4443,498,True,False
4443,498,True,False
4442,343,True,True
4441,4381,True,False
4437,283,True,True
4432,4419,True,False
4432,301,True,False
4429,283,True,True
4423,544,False,True
4418,391,True,False
4414,271,True,False
