group,oldest_pull,pulls_total,commits_total
850,2861,1,2
851,2862,1,5
852,2863,1,1
853,2920,1,10
854,2865,1,4
855,2896,1,15
856,2866,1,3
857,2867,1,2
858,2871,1,3
859,2870,1,7
860,2872,1,2
861,2873,1,5
862,2884,1,9
863,2877,1,2
864,2879,1,5
865,2881,1,4
866,2880,1,1
867,2892,1,23
868,2876,1,1
869,2885,1,3
870,2883,1,1
871,2886,1,1
872,2895,1,3
873,2888,1,6
874,2890,1,1
875,2891,1,8
876,2897,1,15
877,2899,1,3
878,3021,1,24
879,2900,1,1
880,2904,1,1
881,2905,1,3
882,2906,1,2
883,2907,1,1
884,2908,1,3
885,2910,1,3
886,2911,1,4
887,2912,1,4
888,2913,1,2
889,2914,1,2
890,2915,1,1
891,2916,1,1
892,2917,1,1
893,2924,1,4
894,2919,1,1
895,2935,1,6
896,2922,1,2
897,2925,1,1
898,2932,1,2
899,2931,1,1
900,2934,1,2
901,2936,1,1
902,2939,1,1
903,2941,1,1
904,2944,1,1
905,2946,1,5
906,2947,1,3
907,3424,1,163
908,2950,1,2
909,2951,1,1
910,2962,1,7
911,2955,1,1
912,2959,1,2
913,3386,1,24
914,2963,1,2
915,2972,1,14
916,2965,1,6
917,2969,1,3
918,2975,1,3
919,2973,1,7
920,2986,1,6
921,2978,1,4
922,2982,1,2
923,2987,1,1
924,2988,1,1
925,2993,1,2
926,2989,1,4
927,2990,1,1
928,2992,1,7
929,2995,1,14
930,2996,1,1
931,3002,1,4
932,3000,1,12
933,3011,1,10
934,3001,1,1
935,3025,1,10
936,3007,1,4
937,3006,1,3
938,3008,1,3
939,3009,1,3
940,3024,1,23
941,3027,1,5
942,3026,1,1
943,3019,1,2
944,3022,1,1
945,3364,1,40
946,3078,1,25
947,3033,1,7
948,3103,1,3
949,3029,1,10
950,3030,1,1
951,3031,1,2
952,3042,1,4
953,3032,1,2
954,3034,1,5
955,3037,1,4
956,3038,1,2
957,3045,1,2
958,3039,1,1
959,3040,1,1
960,3061,1,4
961,3044,1,6
962,3046,1,13
963,3047,1,3
964,3048,1,1
965,3052,1,2
966,3064,1,6
967,3054,1,1
968,3059,1,5
969,3060,1,2
970,3063,1,1
971,3066,1,2
972,3065,1,1
973,3076,1,5
974,3069,1,2
975,3073,1,11
976,3074,1,1
977,3075,1,1
978,3112,1,22
979,3086,1,3
980,3082,1,5
981,3118,1,13
982,3084,1,1
983,3091,1,2
984,3093,1,3
985,3098,1,1
986,3101,1,1
987,3102,1,1
988,3105,1,1
989,3774,1,98
990,3110,1,1
991,3111,1,1
992,3113,1,1
993,3114,1,1
994,3132,1,1
995,3122,1,2
996,3150,1,6
997,3128,1,2
998,3138,1,2
999,3139,1,2
1000,3142,1,5
1001,3144,1,2
1002,3199,1,4
1003,3153,1,3
1004,3155,1,1
1005,3168,1,4
1006,3164,1,1
1007,3172,1,3
1008,3175,1,3
1009,3196,1,8
1010,3184,1,2
1011,3215,1,9
1012,3191,1,4
1013,3268,1,4
1014,3205,1,1
1015,3242,1,23
1016,3201,1,1
1017,3202,1,1
1018,3203,1,5
1019,3204,1,1
1020,3206,1,1
1021,3219,1,3
1022,3225,1,1
1023,3229,1,7
1024,3233,1,49
1025,3231,1,1
1026,3232,1,4
1027,3237,1,4
1028,3235,1,1
1029,3238,1,3
1030,3236,1,1
1031,3328,1,14
1032,3240,1,1
1033,3243,1,2
1034,3245,1,2
1035,3248,1,1
1036,3250,1,1
1037,3254,1,1
1038,3255,1,43
1039,3303,1,8
1040,3258,1,2
1041,3257,1,1
1042,3260,1,3
1043,3259,1,2
1044,3265,1,2
1045,3263,1,1
1046,3264,1,1
1047,3270,1,18
1048,3276,1,5
1049,3279,1,2
1050,3278,1,1
1051,3285,1,3
1052,3280,1,3
1053,3282,1,1
1054,3284,1,1
1055,3286,1,2
1056,3331,1,1
1057,3294,1,14
1058,3296,1,3
1059,3295,1,1
1060,3301,1,5
1061,3297,1,5
1062,3300,1,5
1063,3299,1,1
1064,3305,1,1
1065,3306,1,1
1066,3312,1,10
1067,3307,1,1
1068,3310,1,1
1069,3311,1,1
1070,3318,1,4
1071,3314,1,1
1072,3315,1,1
1073,3320,1,1
1074,3321,1,1
1075,3322,1,1
1076,3327,1,2
1077,3326,1,1
1078,3325,1,1
1079,3335,1,2
1080,3333,1,2
1081,3334,1,1
1082,3339,1,2
1083,3346,1,6
1084,3341,1,1
1085,3343,1,1
1086,3352,1,3
1087,3347,1,1
1088,3351,1,1
1089,3359,1,2
1090,3358,1,1
1091,3374,1,2
1092,3363,1,1
1093,3367,1,1
1094,3366,1,2
1095,3376,1,2
1096,3369,1,1
1097,3370,1,1
1098,3371,1,3
1099,3383,1,1
1100,3391,1,1
1101,3392,1,2
1102,3393,1,12
1103,3394,1,1
1104,3395,1,1
1105,3396,1,1
1106,3397,1,3
1107,3398,1,1
1108,3401,1,1
1109,3403,1,1
1110,3404,1,12
1111,3405,1,1
1112,3406,1,1
1113,3407,1,1
1114,3408,1,1
1115,3617,1,266
1116,3702,1,78
1117,3409,1,1
1118,3411,1,2
1119,3412,1,1
1120,3414,1,1
1121,3415,1,1
1122,3416,1,2
1123,3417,1,11
1124,3419,1,2
1125,3426,1,9
1126,3427,1,1
1127,3428,1,17
1128,3515,1,48
1129,3430,1,1
1130,3432,1,1
1131,3438,1,4
1132,3440,1,2
1133,3441,1,1
1134,3442,1,2
1135,3443,1,4
1136,3454,1,7
1137,3447,1,1
1138,3456,1,1
1139,3459,1,1
1140,3460,1,2
1141,3464,1,5
1142,3465,1,1
1143,3466,1,2
1144,3467,1,1
1145,3476,1,1
1146,3482,1,12
1147,3488,1,1
1148,3489,1,1
