group,oldest_pull,pulls_total,commits_total
1493,19570,1,1
1494,19590,1,1
1495,19626,1,1
1496,19629,1,1
1497,19631,1,1
1498,19538,1,1
1499,19614,1,1
1500,19620,1,1
1501,19639,1,1
1502,19638,1,1
1503,19362,1,1
1504,19541,1,1
1505,19643,1,1
1506,19611,1,1
1507,19646,1,1
1508,19647,1,1
1509,19666,1,1
1510,19664,1,1
1511,19660,1,1
1512,19678,1,1
1513,19680,1,1
1514,19671,1,1
1515,19690,1,1
1516,19675,1,1
1517,19657,1,1
1518,19703,1,1
1519,19697,1,1
1520,19704,1,1
1521,19705,1,1
1522,19712,1,1
1523,19688,1,1
1524,19719,1,1
1525,19676,1,1
1526,19621,1,1
1527,19722,1,1
1528,19737,1,1
1529,19735,1,1
1530,19736,1,1
1531,19709,1,1
1532,19730,1,1
1533,19745,1,1
1534,19748,1,1
1535,19747,1,1
1536,19744,1,1
1537,19725,1,1
1538,19759,1,1
1539,19766,1,1
1540,19770,1,1
1541,19642,1,1
1542,19771,1,1
1543,19758,1,1
1544,19778,1,1
1545,19788,1,1
1546,19782,1,1
1547,19793,1,1
1548,19769,1,1
1549,19798,1,2
1550,19807,1,1
1551,19805,1,1
1552,19802,1,1
1553,19814,1,1
1554,19815,1,1
1555,19726,1,1
1556,19829,1,1
1557,19819,1,1
1558,19809,1,1
1559,19833,1,1
1560,19812,1,1
1561,19844,1,1
1562,19839,1,1
1563,19850,1,1
1564,19853,1,1
1565,19863,1,1
1566,19859,1,1
1567,19701,1,1
1568,19881,1,1
1569,19873,1,1
1570,19883,1,1
1571,19857,1,1
1572,19895,1,1
1573,19891,1,1
1574,19898,1,1
1575,19892,1,1
1576,19920,1,1
1577,19921,1,1
1578,19918,1,1
1579,19919,1,1
1580,19904,1,1
1581,19917,1,1
1582,19922,1,1
1583,19913,1,1
1584,19912,1,1
1585,19929,1,1
1586,19935,1,1
1587,19914,1,1
1588,19938,1,4
1589,19937,1,1
1590,19909,1,1
1591,19946,1,1
1592,19947,1,1
1593,19901,1,1
1594,19963,1,1
1595,19979,1,1
1596,19975,1,1
1597,19980,1,1
1598,19988,1,1
1599,19714,1,1
1600,19989,1,1
1601,19993,1,1
1602,19991,1,1
1603,19985,1,1
1604,20008,1,3
1605,20006,1,1
1606,20001,1,1
1607,20017,1,1
1608,19183,1,1
1609,19972,1,1
1610,19973,1,1
1611,20011,1,1
1612,19923,1,1
1613,20021,1,1
1614,20020,1,1
1615,20026,1,1
1616,20015,1,1
1617,19926,1,1
1618,19768,1,1
1619,20024,1,1
1620,20034,1,1
1621,20031,1,1
1622,19958,1,1
1623,20050,1,1
1624,19961,1,1
1625,20058,1,1
1626,20032,1,1
1627,20040,1,1
1628,20079,1,1
1629,20070,1,1
1630,19760,1,1
1631,20076,1,1
1632,20083,1,1
1633,20080,1,1
1634,20085,1,1
1635,19446,1,1
1636,20044,1,1
1637,20117,1,1
1638,20119,1,1
1639,20121,1,1
1640,20125,1,1
1641,20133,1,1
1642,20137,1,1
1643,20143,1,1
1644,20157,1,1
1645,20122,1,1
1646,20159,1,1
1647,20166,1,1
1648,20175,1,1
1649,20124,1,1
1650,20112,1,1
1651,19872,1,1
1652,20144,1,1
1653,20177,1,1
1654,20184,1,1
1655,20188,1,1
1656,20190,1,1
1657,20192,1,1
1658,20189,1,1
1659,20217,1,1
1660,20211,1,1
1661,20187,1,1
1662,20226,1,1
1663,20238,1,1
1664,20244,1,1
1665,20220,1,1
1666,20249,1,1
1667,20252,1,1
1668,20262,1,1
1669,20289,1,1
1670,20281,1,1
1671,20287,1,1
1672,20277,1,1
1673,20282,1,1
1674,20293,1,1
1675,20305,1,1
1676,20307,1,1
1677,19580,1,1
1678,20321,1,1
1679,20323,1,1
1680,20247,1,1
1681,20271,1,1
1682,20322,1,1
1683,20219,1,1
1684,20330,1,1
1685,20342,1,1
1686,20349,1,1
1687,20347,1,1
1688,20332,1,1
1689,20328,1,1
1690,20361,1,1
1691,20360,1,1
1692,20354,1,1
1693,20364,1,1
1694,20357,1,1
1695,20372,1,1
1696,20378,1,1
1697,20379,1,1
1698,20288,1,1
1699,20382,1,1
1700,20285,1,1
1701,20395,1,1
1702,20400,1,1
1703,20405,1,1
1704,20414,1,1
1705,20418,1,1
1706,20406,1,1
1707,20425,1,1
1708,20386,1,1
1709,20423,1,1
1710,20431,1,1
1711,20408,1,1
1712,20430,1,1
1713,20436,1,1
1714,20438,1,1
1715,20442,1,1
1716,20440,1,1
1717,20451,1,1
1718,20454,1,1
1719,20448,1,1
1720,20453,1,1
1721,20435,1,1
1722,20469,1,1
1723,20467,1,1
1724,20470,1,1
1725,20463,1,1
1726,20471,1,1
1727,20474,1,1
1728,20465,1,1
1729,20464,1,1
1730,20472,1,1
1731,20476,1,1
1732,20480,1,1
1733,18959,1,1
1734,20483,1,1
1735,20466,1,1
1736,20492,1,1
1737,20487,1,1
1738,20508,1,1
1739,20504,1,1
1740,20500,1,1
1741,20518,1,1
1742,20553,1,1
1743,20517,1,1
1744,20537,1,1
1745,20560,1,1
1746,20573,1,1
1747,20587,1,1
1748,20594,1,1
