issue_no,found_id,is_issue,is_pull_request
6208,6239,True,True
6208,6239,True,True
6207,6114,True,False
6207,6114,True,False
6182,5402,True,False
6182,5402,True,False
6182,5402,True,False
6182,377,True,False
6178,6358,True,False
6178,6358,True,False
6173,5969,True,False
6136,3555,True,False
6133,3552,True,False
6129,1653,True,False
6129,5444,True,False
6115,6739,True,False
6111,6055,True,False
6111,6055,True,False
6104,6262,True,False
6104,6264,True,False
6104,6262,True,False
6104,6264,True,False
6104,6262,True,False
6104,6264,True,False
6098,4858,True,False
6098,4848,True,True
6098,4858,True,False
6098,4848,True,True
6072,5964,True,False
6061,6930,True,True
6060,6056,True,False
6060,6056,True,False
5993,4163,True,False
5993,4163,True,False
5990,11628,False,True
5986,5986,True,False
5977,5978,True,False
5975,6297,True,True
5975,6297,True,True
5969,6173,True,False
5969,6173,True,False
5924,5927,True,False
5894,5880,True,True
5894,4828,True,False
5894,4828,True,False
5894,4828,True,False
5894,4828,True,False
5894,4828,True,False
5894,4828,True,False
5894,5880,True,True
5891,5845,True,True
5882,5402,True,False
5881,115,True,False
5881,181,True,False
5881,6,True,True
5870,5871,True,True
5870,5379,True,True
5865,1746,True,False
5863,5041,True,False
5835,1689,True,False
5835,1689,True,False
5835,23557,False,True
5830,4543,True,True
5829,949,True,False
5819,12530,True,False
5818,3034,True,False
5818,3034,True,False
5814,4697,True,False
5814,4697,True,False
5806,5403,True,False
5806,263,True,False
5781,5153,True,False
5781,5153,True,False
5752,6701,True,True
5752,6701,True,True
5748,6175,True,True
5739,711,True,False
5739,711,True,False
5735,2855,True,False
5676,5365,True,False
5676,5172,True,False
5668,5557,True,False
5668,5721,True,False
5668,5557,True,False
5666,6633,True,True
5665,6633,True,True
5664,6633,True,True
5663,6633,True,True
5662,6633,True,True
5660,6633,True,True
5657,6457,True,False
5654,5653,True,True
5627,71,True,False
5627,71,True,False
5627,71,True,False
5624,5165,True,False
5624,4945,True,False
5624,5165,True,False
5624,4945,True,False
5624,516,True,False
5624,5165,True,False
5611,7070,True,False
5611,10520,False,True
5611,5656,True,False
5611,7070,True,False
5610,2697,True,False
5605,964,True,False
5604,5025,True,False
5572,5523,True,True
5562,5544,True,False
5561,8065,True,False
5561,8065,True,False
5561,15649,True,False
5561,8065,True,False
5561,8065,True,False
5556,6727,True,True
5553,5552,True,False
5553,5551,True,False
5545,5546,True,True
5542,1304,True,True
5522,548,True,False
5514,63,True,False
5501,19640,True,False
5496,5514,True,False
5496,4973,True,False
5496,5514,True,False
5496,4973,True,False
5491,5255,True,False
5491,5126,True,False
5481,3034,True,False
5481,3034,True,False
5462,5472,True,True
5413,4264,True,False
5403,4971,True,False
5394,3515,False,True
5391,5197,False,True
5383,5172,True,False
5383,5172,True,False
5383,261,True,False
5365,5172,True,False
5365,5172,True,False
5355,2136,True,False
5348,4615,True,False
5348,4615,True,False
5340,4280,True,False
5333,4251,True,False
5324,2184,True,False
5313,5311,False,True
5309,5472,True,True
5306,3012,True,False
5252,3798,True,False
5252,3798,True,False
5224,5141,True,False
5194,1752,True,False
5185,3712,True,False
5173,5168,True,False
