group,oldest_pull,pulls_total,commits_total
826,4527,1,33
827,4178,1,3
828,4180,1,2
829,4181,1,11
830,4192,1,2
831,4197,1,2
832,4136,1,1
833,4225,1,2
834,4226,1,4
835,4227,1,2
836,4230,1,3
837,4191,1,2
838,4232,1,6
839,4233,1,2
840,4234,1,2
841,4236,1,2
842,4311,1,13
843,4291,1,6
844,4244,1,2
845,4254,1,4
846,4314,1,12
847,4315,1,11
848,4264,1,3
849,4270,1,23
850,4262,1,2
851,4211,1,1
852,4116,1,1
853,4308,1,3
854,4309,1,2
855,4312,1,2
856,4316,1,2
857,4317,1,3
858,4388,1,8
859,4357,1,23
860,4336,1,3
861,4338,1,3
862,4352,1,3
863,4354,1,2
864,4355,1,6
865,4356,1,2
866,4363,1,2
867,4364,1,2
868,4362,1,1
869,4380,1,2
870,4382,1,2
871,4383,1,2
872,4384,1,6
873,4385,1,2
874,4389,1,4
875,4391,1,4
876,4443,1,34
877,4367,1,1
878,4402,1,2
879,4375,1,1
880,4424,1,12
881,4427,1,3
882,4437,1,17
883,4433,1,12
884,4432,1,2
885,4439,1,2
886,4532,1,19
887,4442,1,4
888,4446,1,3
889,4421,1,1
890,4474,1,7
891,4593,1,28
892,4458,1,2
893,4459,1,4
894,4461,1,2
895,4463,1,2
896,4473,1,2
897,4478,1,2
898,4482,1,3
899,4484,1,4
900,4490,1,2
901,4501,1,18
902,4503,1,2
903,4495,1,1
904,4476,1,1
905,4500,1,10
906,4504,1,16
907,4521,1,12
908,4514,1,8
909,4517,1,2
910,4523,1,2
911,4525,1,2
912,4526,1,7
913,4529,1,2
914,4547,1,2
915,4580,1,4
916,4540,1,2
917,4548,1,5
918,4552,1,8
919,4550,1,4
920,4553,1,2
921,4558,1,2
922,4560,1,1
923,4574,1,4
924,4475,1,1
925,4678,1,30
926,4588,1,3
927,4589,1,3
928,4592,1,4
929,4619,1,9
930,4594,1,3
931,4603,1,3
932,4578,1,1
933,4604,1,3
934,4606,1,2
935,4609,1,2
936,4614,1,2
937,4618,1,7
938,4621,1,2
939,4624,1,4
940,4661,1,14
941,4625,1,2
942,4626,1,22
943,4645,1,4
944,4695,1,23
945,4673,1,35
946,4634,1,2
947,4620,1,1
948,4637,1,2
949,4643,1,3
950,4263,1,13
951,4662,1,3
952,4664,1,2
953,4667,1,8
954,4669,1,2
955,4671,1,4
956,4672,1,11
957,4674,1,6
958,4677,1,2
959,4679,1,1
960,4682,1,9
961,4684,1,5
962,4685,1,12
963,4686,1,1
964,4690,1,3
965,4697,1,8
966,4691,1,5
967,4694,1,1
968,4698,1,3
969,4700,1,2
970,4720,1,6
971,4701,1,2
972,4734,1,6
973,4707,1,9
974,4708,1,5
975,4709,1,2
976,4710,1,3
977,4715,1,7
978,4717,1,2
979,4721,1,5
980,4725,1,2
981,4735,1,6
982,4743,1,2
983,4744,1,2
984,4742,1,1
985,4745,1,2
986,4746,1,2
987,4752,1,3
988,4836,1,12
989,4756,1,4
990,4758,1,2
991,4760,1,2
992,4762,1,2
993,4764,1,2
994,4765,1,2
995,4763,1,1
996,4784,1,2
997,4767,1,2
998,4780,1,2
999,4785,1,4
1000,4786,1,2
1001,4819,1,5
1002,4842,1,7
1003,4799,1,2
1004,4803,1,2
1005,4498,1,1
1006,4804,1,2
1007,4822,1,2
1008,4829,1,3
1009,4830,1,1
1010,4833,1,2
1011,4835,1,2
1012,4838,1,12
1013,5018,1,11
1014,4834,1,1
1015,4845,1,2
1016,4846,1,2
1017,4850,1,2
1018,4853,1,2
1019,4854,1,4
1020,4865,1,96
1021,4858,1,22
1022,4895,1,74
1023,4848,1,1
1024,4851,1,2
1025,4872,1,2
1026,4876,1,2
1027,4875,1,1
1028,4844,1,1
1029,4879,1,2
1030,5215,1,54
1031,4882,1,6
1032,4887,1,2
1033,4892,1,2
1034,4891,1,1
1035,4894,1,5
1036,4716,1,1
1037,4897,1,1
1038,4898,1,2
1039,4899,1,6
1040,4906,1,2
1041,4909,1,3
1042,5036,1,30
1043,4947,1,2
1044,4923,1,12
1045,4921,1,3
1046,4922,1,4
1047,4925,1,3
1048,4924,1,2
1049,4926,1,2
1050,4927,1,6
1051,4930,1,2
1052,4928,1,3
1053,4937,1,2
1054,4948,1,2
1055,4964,1,2
1056,4965,1,8
1057,4972,1,2
1058,4973,1,2
1059,4981,1,5
1060,4982,1,5
1061,4984,1,5
1062,4975,1,4
1063,5000,1,22
1064,4893,1,1
1065,4991,1,2
1066,4993,1,8
1067,4994,1,2
1068,4996,1,3
1069,5035,1,9
1070,4538,1,1
1071,5007,1,2
1072,5011,1,2
1073,4970,1,1
1074,5033,1,105
1075,4974,1,10
1076,5017,1,2
1077,5507,1,21
1078,5024,1,5
1079,5030,1,3
1080,5031,1,3
1081,5034,1,13
1082,5049,1,9
1083,5002,1,1
1084,5051,1,10
1085,5043,1,3
1086,5044,1,2
1087,5045,1,3
1088,5048,1,3
1089,5052,1,6
1090,5128,1,20
1091,5069,1,7
1092,5054,1,33
1093,5055,1,7
1094,5180,1,11
1095,4942,1,4
1096,5060,1,2
1097,5067,1,11
1098,5068,1,8
1099,5070,1,4
1100,5162,1,7
1101,5096,1,13
1102,5088,1,2
1103,5089,1,2
1104,5064,1,1
1105,5093,1,6
1106,5094,1,1
1107,5101,1,2
1108,5102,1,3
1109,5047,1,4
1110,5106,1,3
1111,5100,1,3
